loading preprocessed files
0/8920 (epoch 0), train_loss = 4.181, time/batch = 0.115
7705/8920 (epoch 17), train_loss = 1.304, time/batch = 0.071
7706/8920 (epoch 17), train_loss = 1.350, time/batch = 0.072
7707/8920 (epoch 17), train_loss = 1.388, time/batch = 0.077
7708/8920 (epoch 17), train_loss = 1.329, time/batch = 0.071
7709/8920 (epoch 17), train_loss = 1.355, time/batch = 0.069
7710/8920 (epoch 17), train_loss = 1.381, time/batch = 0.072
7711/8920 (epoch 17), train_loss = 1.304, time/batch = 0.071
7712/8920 (epoch 17), train_loss = 1.264, time/batch = 0.070
7713/8920 (epoch 17), train_loss = 1.328, time/batch = 0.070
7714/8920 (epoch 17), train_loss = 1.395, time/batch = 0.072
7715/8920 (epoch 17), train_loss = 1.313, time/batch = 0.072
7716/8920 (epoch 17), train_loss = 1.328, time/batch = 0.071
7717/8920 (epoch 17), train_loss = 1.348, time/batch = 0.074
7718/8920 (epoch 17), train_loss = 1.380, time/batch = 0.073
7719/8920 (epoch 17), train_loss = 1.381, time/batch = 0.071
7720/8920 (epoch 17), train_loss = 1.383, time/batch = 0.071
7721/8920 (epoch 17), train_loss = 1.380, time/batch = 0.072
7722/8920 (epoch 17), train_loss = 1.354, time/batch = 0.071
7723/8920 (epoch 17), train_loss = 1.357, time/batch = 0.078
7724/8920 (epoch 17), train_loss = 1.276, time/batch = 0.073
7725/8920 (epoch 17), train_loss = 1.314, time/batch = 0.070
7726/8920 (epoch 17), train_loss = 1.341, time/batch = 0.069
7727/8920 (epoch 17), train_loss = 1.342, time/batch = 0.071
7728/8920 (epoch 17), train_loss = 1.326, time/batch = 0.071
7729/8920 (epoch 17), train_loss = 1.300, time/batch = 0.072
7730/8920 (epoch 17), train_loss = 1.338, time/batch = 0.070
7731/8920 (epoch 17), train_loss = 1.323, time/batch = 0.073
7732/8920 (epoch 17), train_loss = 1.300, time/batch = 0.070
7733/8920 (epoch 17), train_loss = 1.346, time/batch = 0.071
7734/8920 (epoch 17), train_loss = 1.317, time/batch = 0.071
7735/8920 (epoch 17), train_loss = 1.330, time/batch = 0.075
7736/8920 (epoch 17), train_loss = 1.346, time/batch = 0.071
7737/8920 (epoch 17), train_loss = 1.335, time/batch = 0.069
7738/8920 (epoch 17), train_loss = 1.322, time/batch = 0.071
7739/8920 (epoch 17), train_loss = 1.350, time/batch = 0.071
7740/8920 (epoch 17), train_loss = 1.383, time/batch = 0.072
7741/8920 (epoch 17), train_loss = 1.345, time/batch = 0.076
7742/8920 (epoch 17), train_loss = 1.359, time/batch = 0.070
7743/8920 (epoch 17), train_loss = 1.435, time/batch = 0.071
7744/8920 (epoch 17), train_loss = 1.404, time/batch = 0.073
7745/8920 (epoch 17), train_loss = 1.351, time/batch = 0.072
7746/8920 (epoch 17), train_loss = 1.374, time/batch = 0.071
7747/8920 (epoch 17), train_loss = 1.357, time/batch = 0.069
7748/8920 (epoch 17), train_loss = 1.339, time/batch = 0.071
7749/8920 (epoch 17), train_loss = 1.305, time/batch = 0.074
7750/8920 (epoch 17), train_loss = 1.350, time/batch = 0.070
7751/8920 (epoch 17), train_loss = 1.428, time/batch = 0.072
7752/8920 (epoch 17), train_loss = 1.361, time/batch = 0.075
7753/8920 (epoch 17), train_loss = 1.333, time/batch = 0.071
7754/8920 (epoch 17), train_loss = 1.351, time/batch = 0.072
7755/8920 (epoch 17), train_loss = 1.326, time/batch = 0.071
7756/8920 (epoch 17), train_loss = 1.351, time/batch = 0.072
7757/8920 (epoch 17), train_loss = 1.379, time/batch = 0.072
7758/8920 (epoch 17), train_loss = 1.342, time/batch = 0.075
7759/8920 (epoch 17), train_loss = 1.349, time/batch = 0.072
7760/8920 (epoch 17), train_loss = 1.266, time/batch = 0.072
7761/8920 (epoch 17), train_loss = 1.326, time/batch = 0.074
7762/8920 (epoch 17), train_loss = 1.342, time/batch = 0.072
7763/8920 (epoch 17), train_loss = 1.293, time/batch = 0.073
7764/8920 (epoch 17), train_loss = 1.353, time/batch = 0.070
7765/8920 (epoch 17), train_loss = 1.323, time/batch = 0.069
7766/8920 (epoch 17), train_loss = 1.231, time/batch = 0.071
7767/8920 (epoch 17), train_loss = 1.284, time/batch = 0.071
7768/8920 (epoch 17), train_loss = 1.367, time/batch = 0.073
7769/8920 (epoch 17), train_loss = 1.330, time/batch = 0.073
7770/8920 (epoch 17), train_loss = 1.355, time/batch = 0.070
7771/8920 (epoch 17), train_loss = 1.282, time/batch = 0.071
7772/8920 (epoch 17), train_loss = 1.350, time/batch = 0.072
7773/8920 (epoch 17), train_loss = 1.273, time/batch = 0.073
7774/8920 (epoch 17), train_loss = 1.324, time/batch = 0.075
7775/8920 (epoch 17), train_loss = 1.373, time/batch = 0.070
7776/8920 (epoch 17), train_loss = 1.342, time/batch = 0.070
7777/8920 (epoch 17), train_loss = 1.299, time/batch = 0.072
7778/8920 (epoch 17), train_loss = 1.293, time/batch = 0.073
7779/8920 (epoch 17), train_loss = 1.332, time/batch = 0.070
7780/8920 (epoch 17), train_loss = 1.344, time/batch = 0.070
7781/8920 (epoch 17), train_loss = 1.369, time/batch = 0.069
7782/8920 (epoch 17), train_loss = 1.400, time/batch = 0.073
7783/8920 (epoch 17), train_loss = 1.334, time/batch = 0.069
7784/8920 (epoch 17), train_loss = 1.337, time/batch = 0.072
7785/8920 (epoch 17), train_loss = 1.290, time/batch = 0.072
7786/8920 (epoch 17), train_loss = 1.306, time/batch = 0.075
7787/8920 (epoch 17), train_loss = 1.362, time/batch = 0.071
7788/8920 (epoch 17), train_loss = 1.380, time/batch = 0.071
7789/8920 (epoch 17), train_loss = 1.340, time/batch = 0.072
7790/8920 (epoch 17), train_loss = 1.392, time/batch = 0.072
7791/8920 (epoch 17), train_loss = 1.344, time/batch = 0.076
7792/8920 (epoch 17), train_loss = 1.337, time/batch = 0.070
7793/8920 (epoch 17), train_loss = 1.313, time/batch = 0.069
7794/8920 (epoch 17), train_loss = 1.358, time/batch = 0.071
7795/8920 (epoch 17), train_loss = 1.324, time/batch = 0.072
7796/8920 (epoch 17), train_loss = 1.300, time/batch = 0.071
7797/8920 (epoch 17), train_loss = 1.307, time/batch = 0.073
7798/8920 (epoch 17), train_loss = 1.290, time/batch = 0.070
7799/8920 (epoch 17), train_loss = 1.318, time/batch = 0.072
7800/8920 (epoch 17), train_loss = 1.285, time/batch = 0.071
7801/8920 (epoch 17), train_loss = 1.325, time/batch = 0.072
7802/8920 (epoch 17), train_loss = 1.343, time/batch = 0.072
7803/8920 (epoch 17), train_loss = 1.358, time/batch = 0.070
7804/8920 (epoch 17), train_loss = 1.358, time/batch = 0.071
7805/8920 (epoch 17), train_loss = 1.338, time/batch = 0.070
7806/8920 (epoch 17), train_loss = 1.287, time/batch = 0.073
7807/8920 (epoch 17), train_loss = 1.316, time/batch = 0.075
7808/8920 (epoch 17), train_loss = 1.387, time/batch = 0.075
7809/8920 (epoch 17), train_loss = 1.348, time/batch = 0.070
7810/8920 (epoch 17), train_loss = 1.365, time/batch = 0.072
7811/8920 (epoch 17), train_loss = 1.365, time/batch = 0.072
7812/8920 (epoch 17), train_loss = 1.406, time/batch = 0.072
7813/8920 (epoch 17), train_loss = 1.354, time/batch = 0.072
7814/8920 (epoch 17), train_loss = 1.365, time/batch = 0.071
7815/8920 (epoch 17), train_loss = 1.377, time/batch = 0.070
7816/8920 (epoch 17), train_loss = 1.366, time/batch = 0.071
7817/8920 (epoch 17), train_loss = 1.339, time/batch = 0.073
7818/8920 (epoch 17), train_loss = 1.369, time/batch = 0.071
7819/8920 (epoch 17), train_loss = 1.303, time/batch = 0.080
7820/8920 (epoch 17), train_loss = 1.332, time/batch = 0.070
7821/8920 (epoch 17), train_loss = 1.332, time/batch = 0.071
7822/8920 (epoch 17), train_loss = 1.337, time/batch = 0.072
7823/8920 (epoch 17), train_loss = 1.330, time/batch = 0.073
7824/8920 (epoch 17), train_loss = 1.318, time/batch = 0.075
7825/8920 (epoch 17), train_loss = 1.334, time/batch = 0.071
7826/8920 (epoch 17), train_loss = 1.323, time/batch = 0.071
7827/8920 (epoch 17), train_loss = 1.325, time/batch = 0.071
7828/8920 (epoch 17), train_loss = 1.347, time/batch = 0.072
7829/8920 (epoch 17), train_loss = 1.277, time/batch = 0.071
7830/8920 (epoch 17), train_loss = 1.388, time/batch = 0.071
7831/8920 (epoch 17), train_loss = 1.309, time/batch = 0.072
7832/8920 (epoch 17), train_loss = 1.363, time/batch = 0.070
7833/8920 (epoch 17), train_loss = 1.279, time/batch = 0.072
7834/8920 (epoch 17), train_loss = 1.366, time/batch = 0.072
7835/8920 (epoch 17), train_loss = 1.317, time/batch = 0.073
7836/8920 (epoch 17), train_loss = 1.313, time/batch = 0.073
7837/8920 (epoch 17), train_loss = 1.364, time/batch = 0.073
7838/8920 (epoch 17), train_loss = 1.303, time/batch = 0.068
7839/8920 (epoch 17), train_loss = 1.328, time/batch = 0.072
7840/8920 (epoch 17), train_loss = 1.321, time/batch = 0.072
7841/8920 (epoch 17), train_loss = 1.309, time/batch = 0.077
7842/8920 (epoch 17), train_loss = 1.296, time/batch = 0.072
7843/8920 (epoch 17), train_loss = 1.336, time/batch = 0.071
7844/8920 (epoch 17), train_loss = 1.291, time/batch = 0.070
7845/8920 (epoch 17), train_loss = 1.349, time/batch = 0.074
7846/8920 (epoch 17), train_loss = 1.329, time/batch = 0.071
7847/8920 (epoch 17), train_loss = 1.366, time/batch = 0.071
7848/8920 (epoch 17), train_loss = 1.390, time/batch = 0.072
7849/8920 (epoch 17), train_loss = 1.351, time/batch = 0.069
7850/8920 (epoch 17), train_loss = 1.325, time/batch = 0.071
7851/8920 (epoch 17), train_loss = 1.314, time/batch = 0.071
7852/8920 (epoch 17), train_loss = 1.323, time/batch = 0.074
7853/8920 (epoch 17), train_loss = 1.341, time/batch = 0.070
7854/8920 (epoch 17), train_loss = 1.279, time/batch = 0.072
7855/8920 (epoch 17), train_loss = 1.361, time/batch = 0.069
7856/8920 (epoch 17), train_loss = 1.372, time/batch = 0.072
7857/8920 (epoch 17), train_loss = 1.380, time/batch = 0.072
7858/8920 (epoch 17), train_loss = 1.366, time/batch = 0.073
7859/8920 (epoch 17), train_loss = 1.356, time/batch = 0.072
7860/8920 (epoch 17), train_loss = 1.307, time/batch = 0.069
7861/8920 (epoch 17), train_loss = 1.330, time/batch = 0.070
7862/8920 (epoch 17), train_loss = 1.304, time/batch = 0.073
7863/8920 (epoch 17), train_loss = 1.372, time/batch = 0.072
7864/8920 (epoch 17), train_loss = 1.302, time/batch = 0.070
7865/8920 (epoch 17), train_loss = 1.287, time/batch = 0.074
7866/8920 (epoch 17), train_loss = 1.314, time/batch = 0.071
7867/8920 (epoch 17), train_loss = 1.322, time/batch = 0.073
7868/8920 (epoch 17), train_loss = 1.308, time/batch = 0.077
7869/8920 (epoch 17), train_loss = 1.383, time/batch = 0.074
7870/8920 (epoch 17), train_loss = 1.359, time/batch = 0.071
7871/8920 (epoch 17), train_loss = 1.355, time/batch = 0.070
7872/8920 (epoch 17), train_loss = 1.309, time/batch = 0.070
7873/8920 (epoch 17), train_loss = 1.302, time/batch = 0.073
7874/8920 (epoch 17), train_loss = 1.342, time/batch = 0.079
7875/8920 (epoch 17), train_loss = 1.340, time/batch = 0.071
7876/8920 (epoch 17), train_loss = 1.322, time/batch = 0.071
7877/8920 (epoch 17), train_loss = 1.368, time/batch = 0.071
7878/8920 (epoch 17), train_loss = 1.362, time/batch = 0.072
7879/8920 (epoch 17), train_loss = 1.309, time/batch = 0.070
7880/8920 (epoch 17), train_loss = 1.390, time/batch = 0.071
7881/8920 (epoch 17), train_loss = 1.294, time/batch = 0.071
7882/8920 (epoch 17), train_loss = 1.294, time/batch = 0.072
7883/8920 (epoch 17), train_loss = 1.343, time/batch = 0.072
7884/8920 (epoch 17), train_loss = 1.300, time/batch = 0.070
7885/8920 (epoch 17), train_loss = 1.285, time/batch = 0.071
7886/8920 (epoch 17), train_loss = 1.359, time/batch = 0.080
7887/8920 (epoch 17), train_loss = 1.334, time/batch = 0.074
7888/8920 (epoch 17), train_loss = 1.283, time/batch = 0.073
7889/8920 (epoch 17), train_loss = 1.347, time/batch = 0.071
7890/8920 (epoch 17), train_loss = 1.371, time/batch = 0.071
7891/8920 (epoch 17), train_loss = 1.353, time/batch = 0.077
7892/8920 (epoch 17), train_loss = 1.321, time/batch = 0.070
7893/8920 (epoch 17), train_loss = 1.397, time/batch = 0.071
7894/8920 (epoch 17), train_loss = 1.376, time/batch = 0.070
7895/8920 (epoch 17), train_loss = 1.392, time/batch = 0.071
7896/8920 (epoch 17), train_loss = 1.306, time/batch = 0.069
7897/8920 (epoch 17), train_loss = 1.327, time/batch = 0.072
7898/8920 (epoch 17), train_loss = 1.327, time/batch = 0.071
7899/8920 (epoch 17), train_loss = 1.337, time/batch = 0.074
7900/8920 (epoch 17), train_loss = 1.298, time/batch = 0.072
7901/8920 (epoch 17), train_loss = 1.271, time/batch = 0.070
7902/8920 (epoch 17), train_loss = 1.276, time/batch = 0.074
7903/8920 (epoch 17), train_loss = 1.327, time/batch = 0.071
7904/8920 (epoch 17), train_loss = 1.314, time/batch = 0.071
7905/8920 (epoch 17), train_loss = 1.282, time/batch = 0.072
7906/8920 (epoch 17), train_loss = 1.296, time/batch = 0.071
7907/8920 (epoch 17), train_loss = 1.325, time/batch = 0.071
7908/8920 (epoch 17), train_loss = 1.339, time/batch = 0.073
7909/8920 (epoch 17), train_loss = 1.309, time/batch = 0.073
7910/8920 (epoch 17), train_loss = 1.364, time/batch = 0.072
7911/8920 (epoch 17), train_loss = 1.329, time/batch = 0.071
7912/8920 (epoch 17), train_loss = 1.286, time/batch = 0.068
7913/8920 (epoch 17), train_loss = 1.330, time/batch = 0.070
7914/8920 (epoch 17), train_loss = 1.297, time/batch = 0.071
7915/8920 (epoch 17), train_loss = 1.241, time/batch = 0.072
7916/8920 (epoch 17), train_loss = 1.303, time/batch = 0.070
7917/8920 (epoch 17), train_loss = 1.311, time/batch = 0.069
7918/8920 (epoch 17), train_loss = 1.360, time/batch = 0.072
7919/8920 (epoch 17), train_loss = 1.311, time/batch = 0.074
7920/8920 (epoch 17), train_loss = 1.393, time/batch = 0.071
7921/8920 (epoch 17), train_loss = 1.307, time/batch = 0.071
7922/8920 (epoch 17), train_loss = 1.365, time/batch = 0.070
7923/8920 (epoch 17), train_loss = 1.288, time/batch = 0.071
7924/8920 (epoch 17), train_loss = 1.326, time/batch = 0.072
7925/8920 (epoch 17), train_loss = 1.322, time/batch = 0.075
7926/8920 (epoch 17), train_loss = 1.274, time/batch = 0.073
7927/8920 (epoch 17), train_loss = 1.310, time/batch = 0.071
7928/8920 (epoch 17), train_loss = 1.298, time/batch = 0.070
7929/8920 (epoch 17), train_loss = 1.371, time/batch = 0.071
7930/8920 (epoch 17), train_loss = 1.315, time/batch = 0.073
7931/8920 (epoch 17), train_loss = 1.388, time/batch = 0.072
7932/8920 (epoch 17), train_loss = 1.338, time/batch = 0.071
7933/8920 (epoch 17), train_loss = 1.355, time/batch = 0.072
7934/8920 (epoch 17), train_loss = 1.279, time/batch = 0.070
7935/8920 (epoch 17), train_loss = 1.302, time/batch = 0.074
7936/8920 (epoch 17), train_loss = 1.287, time/batch = 0.076
7937/8920 (epoch 17), train_loss = 1.294, time/batch = 0.073
7938/8920 (epoch 17), train_loss = 1.379, time/batch = 0.071
7939/8920 (epoch 17), train_loss = 1.382, time/batch = 0.072
7940/8920 (epoch 17), train_loss = 1.307, time/batch = 0.074
7941/8920 (epoch 17), train_loss = 1.319, time/batch = 0.074
7942/8920 (epoch 17), train_loss = 1.363, time/batch = 0.072
7943/8920 (epoch 17), train_loss = 1.308, time/batch = 0.072
7944/8920 (epoch 17), train_loss = 1.301, time/batch = 0.073
7945/8920 (epoch 17), train_loss = 1.332, time/batch = 0.072
7946/8920 (epoch 17), train_loss = 1.338, time/batch = 0.070
7947/8920 (epoch 17), train_loss = 1.282, time/batch = 0.070
7948/8920 (epoch 17), train_loss = 1.259, time/batch = 0.073
7949/8920 (epoch 17), train_loss = 1.269, time/batch = 0.071
7950/8920 (epoch 17), train_loss = 1.292, time/batch = 0.071
7951/8920 (epoch 17), train_loss = 1.312, time/batch = 0.070
7952/8920 (epoch 17), train_loss = 1.382, time/batch = 0.070
7953/8920 (epoch 17), train_loss = 1.295, time/batch = 0.074
7954/8920 (epoch 17), train_loss = 1.341, time/batch = 0.070
7955/8920 (epoch 17), train_loss = 1.337, time/batch = 0.070
7956/8920 (epoch 17), train_loss = 1.336, time/batch = 0.071
7957/8920 (epoch 17), train_loss = 1.304, time/batch = 0.071
7958/8920 (epoch 17), train_loss = 1.348, time/batch = 0.073
7959/8920 (epoch 17), train_loss = 1.291, time/batch = 0.071
7960/8920 (epoch 17), train_loss = 1.308, time/batch = 0.072
7961/8920 (epoch 17), train_loss = 1.300, time/batch = 0.072
7962/8920 (epoch 17), train_loss = 1.351, time/batch = 0.070
7963/8920 (epoch 17), train_loss = 1.323, time/batch = 0.070
7964/8920 (epoch 17), train_loss = 1.347, time/batch = 0.070
7965/8920 (epoch 17), train_loss = 1.312, time/batch = 0.071
7966/8920 (epoch 17), train_loss = 1.322, time/batch = 0.070
7967/8920 (epoch 17), train_loss = 1.387, time/batch = 0.073
7968/8920 (epoch 17), train_loss = 1.310, time/batch = 0.070
7969/8920 (epoch 17), train_loss = 1.363, time/batch = 0.079
7970/8920 (epoch 17), train_loss = 1.332, time/batch = 0.070
7971/8920 (epoch 17), train_loss = 1.271, time/batch = 0.071
7972/8920 (epoch 17), train_loss = 1.311, time/batch = 0.071
7973/8920 (epoch 17), train_loss = 1.309, time/batch = 0.070
7974/8920 (epoch 17), train_loss = 1.315, time/batch = 0.073
7975/8920 (epoch 17), train_loss = 1.402, time/batch = 0.076
7976/8920 (epoch 17), train_loss = 1.294, time/batch = 0.070
7977/8920 (epoch 17), train_loss = 1.363, time/batch = 0.071
7978/8920 (epoch 17), train_loss = 1.306, time/batch = 0.072
7979/8920 (epoch 17), train_loss = 1.272, time/batch = 0.070
7980/8920 (epoch 17), train_loss = 1.330, time/batch = 0.071
7981/8920 (epoch 17), train_loss = 1.299, time/batch = 0.069
7982/8920 (epoch 17), train_loss = 1.355, time/batch = 0.071
7983/8920 (epoch 17), train_loss = 1.359, time/batch = 0.071
7984/8920 (epoch 17), train_loss = 1.359, time/batch = 0.069
7985/8920 (epoch 17), train_loss = 1.363, time/batch = 0.071
7986/8920 (epoch 17), train_loss = 1.340, time/batch = 0.077
7987/8920 (epoch 17), train_loss = 1.344, time/batch = 0.071
7988/8920 (epoch 17), train_loss = 1.341, time/batch = 0.075
7989/8920 (epoch 17), train_loss = 1.336, time/batch = 0.072
7990/8920 (epoch 17), train_loss = 1.381, time/batch = 0.069
7991/8920 (epoch 17), train_loss = 1.367, time/batch = 0.074
7992/8920 (epoch 17), train_loss = 1.380, time/batch = 0.079
7993/8920 (epoch 17), train_loss = 1.311, time/batch = 0.071
7994/8920 (epoch 17), train_loss = 1.332, time/batch = 0.070
7995/8920 (epoch 17), train_loss = 1.282, time/batch = 0.071
7996/8920 (epoch 17), train_loss = 1.320, time/batch = 0.068
7997/8920 (epoch 17), train_loss = 1.336, time/batch = 0.071
7998/8920 (epoch 17), train_loss = 1.334, time/batch = 0.070
7999/8920 (epoch 17), train_loss = 1.322, time/batch = 0.073
8000/8920 (epoch 17), train_loss = 1.327, time/batch = 0.070
model saved to save/model.ckpt
8001/8920 (epoch 17), train_loss = 1.362, time/batch = 0.072
8002/8920 (epoch 17), train_loss = 1.324, time/batch = 0.070
8003/8920 (epoch 17), train_loss = 1.340, time/batch = 0.072
8004/8920 (epoch 17), train_loss = 1.380, time/batch = 0.072
8005/8920 (epoch 17), train_loss = 1.365, time/batch = 0.072
8006/8920 (epoch 17), train_loss = 1.348, time/batch = 0.071
8007/8920 (epoch 17), train_loss = 1.321, time/batch = 0.072
8008/8920 (epoch 17), train_loss = 1.373, time/batch = 0.074
8009/8920 (epoch 17), train_loss = 1.343, time/batch = 0.071
8010/8920 (epoch 17), train_loss = 1.332, time/batch = 0.073
8011/8920 (epoch 17), train_loss = 1.339, time/batch = 0.071
8012/8920 (epoch 17), train_loss = 1.298, time/batch = 0.070
8013/8920 (epoch 17), train_loss = 1.392, time/batch = 0.071
8014/8920 (epoch 17), train_loss = 1.323, time/batch = 0.070
8015/8920 (epoch 17), train_loss = 1.361, time/batch = 0.072
8016/8920 (epoch 17), train_loss = 1.320, time/batch = 0.072
8017/8920 (epoch 17), train_loss = 1.303, time/batch = 0.070
8018/8920 (epoch 17), train_loss = 1.304, time/batch = 0.071
8019/8920 (epoch 17), train_loss = 1.310, time/batch = 0.072
